Transaction_ID,Customer_ID,Customer_Name,Customer_Email,Gender,Province,Order_Date,Load_Timestamp,Product_Category,Quantity,Unit_Price,Discount_Rate,Transaction_Amount,Payment_Method,Order_Status,Is_Promotion,Customer_Email_Was_Missing,Province_Was_Missing,Order_Date_Parse_Method,Order_Date_Was_Imputed,Quantity_Was_Invalid,Expected_Amount,Amount_Diff,Accuracy_Flag,Order_Status_Was_Invalid,Outlier_Flag_Before_Capping,Load_Delay_Hours,Is_Late_Load
T000429,C0144,Gun Sukjai,gun.sukjai144@example.com,M,Phuket,2026-06-15,2026-06-15 19:00:00,Fashion,4,307.1,0.1,680.15,Credit Card,Returned,N,False,False,DD_MM_YYYY_unambiguous,False,False,1105.5600000000002,425.4100000000002,True,False,False,19.0,False
T000173,C0058,Anan Wongsa,anan.wongsa58@example.com,F,Khon Kaen,2026-04-26,2026-04-26 19:00:00,Fashion,5,204.88,0.1,921.96,Bank Transfer,Returned,N,False,False,ISO_format,False,False,921.9600000000002,1.1368683772161603e-13,False,False,False,19.0,False
T000533,C0133,Gun Kittikul,gun.kittikul133@example.com,F,Phuket,2026-06-08,2026-06-08 06:00:00,Home,6,232.08,0.0,1392.48,Credit Card,Processing,N,False,False,ISO_format,False,False,1392.48,0.0,False,False,False,6.0,False
T000172,C0112,Pim Rattanakul,unknown_C0112@unknown.local,M,Phuket,2026-06-10,2026-06-10 01:00:00,Beauty,3,71.11,0.0,229.66,Cash on Delivery,Cancelled,N,True,False,ISO_format,False,False,213.32999999999998,16.330000000000013,True,False,False,1.0,False
T000335,C0120,Mook Boonmee,mook.boonmee120@example.com,M,Chonburi,2026-01-08,2026-01-08 01:00:00,Beauty,1,169.44,0.2,135.55,PromptPay,Completed,N,False,False,ISO_format,False,False,135.552,0.001999999999981128,False,False,False,1.0,False
T000456,C0177,Ice Lertprasert,ice.lertprasert177@example.com,M,Chiang Mai,2026-04-05,2026-04-07 13:00:00,Home,2,154.08,0.0,308.16,PromptPay,Cancelled,N,False,False,ISO_format,False,False,308.16,0.0,False,False,False,61.0,True
T000004,C0151,Mook Thongdee,mook.thongdee151@example.com,M,Bangkok,2026-06-11,2026-06-11 01:00:00,Beauty,5,415.29,0.1,1868.81,Credit Card,Processing,N,False,False,ISO_format,False,False,1868.8050000000003,0.004999999999654392,False,False,False,1.0,False
T000043,C0083,Beam Srisawat,beam.srisawat83@example.com,M,Chiang Mai,2026-02-01,2026-02-01 14:00:00,Electronics,6,296.58,0.15,1512.56,Bank Transfer,Processing,N,False,False,DD_MM_YYYY_by_load_ts,True,False,1512.558,0.0019999999999527063,False,False,False,14.0,False
T000463,C0153,Nont Chaiyo,nont.chaiyo153@example.com,F,Chiang Mai,2026-03-27,2026-03-27 11:00:00,Sports,6,221.64,0.0,1329.84,Credit Card,Returned,N,False,False,ISO_format,False,False,1329.84,0.0,False,False,False,11.0,False
T000586,C0016,Korn Lertprasert,korn.lertprasert16@example.com,M,Khon Kaen,2026-02-08,2026-02-08 11:00:00,Food,4,72.4,0.15,246.16,Credit Card,Returned,N,False,False,ISO_format,False,False,246.16000000000003,2.842170943040401e-14,False,False,False,11.0,False
T000005,C0110,Mook Srisawat,mook.srisawat110@example.com,F,Nakhon Ratchasima,2026-06-12,2026-06-12 09:00:00,Home,6,50.19,0.15,2559.7,Bank Transfer,Processing,Y,False,False,ISO_format,False,False,255.969,2303.7309999999998,True,False,False,9.0,False
T000382,C0021,May Boonmee,may.boonmee21@example.com,F,Nakhon Ratchasima,2026-01-19,2026-01-19 05:00:00,Electronics,3,202.19,0.0,606.57,Bank Transfer,Completed,N,False,False,ISO_format,False,False,606.5699999999999,1.1368683772161603e-13,False,False,False,5.0,False
T000219,C0047,Ploy Saelim,ploy.saelim47@example.com,F,Khon Kaen,2026-02-07,2026-02-07 04:00:00,Electronics,2,133.02,0.2,212.83,Cash on Delivery,Returned,N,False,False,ISO_format,False,False,212.83200000000002,0.0020000000000095497,False,False,False,4.0,False
T000468,C0115,Korn Lertprasert,korn.lertprasert115@example.com,M,Phuket,2026-01-13,2026-01-13 12:00:00,Sports,5,231.14,0.0,1155.7,PromptPay,Cancelled,N,False,False,DD_MM_YYYY_unambiguous,False,False,1155.6999999999998,2.2737367544323206e-13,False,False,False,12.0,False
T000519,C0114,Ploy Thongdee,ploy.thongdee114@example.com,M,Nakhon Ratchasima,2026-01-11,2026-01-11 11:00:00,Sports,2,357.73,0.05,679.69,PromptPay,Processing,N,False,False,ISO_format,False,False,679.687,0.0030000000000427463,False,False,False,11.0,False
T000041,C0141,Korn Phromla,korn.phromla141@example.com,M,Khon Kaen,2026-06-08,2026-06-08 11:00:00,Food,3,143.49,0.05,408.95,PromptPay,Returned,N,False,False,ISO_format,False,False,408.9465,0.0034999999999740794,False,False,False,11.0,False
T000149,C0040,Pim Srisawat,pim.srisawat40@example.com,M,Rayong,2026-03-14,2026-03-14 02:00:00,Electronics,6,234.72,0.0,1408.32,PromptPay,Processing,N,False,False,ISO_format,False,False,1408.32,0.0,False,False,False,2.0,False
T000042,C0036,Film Maneerat,film.maneerat36@example.com,F,Chonburi,2026-06-05,2026-06-05 08:00:00,Fashion,3,422.01,0.1,1139.43,Cash on Delivery,Processing,N,False,False,ISO_format,False,False,1139.427,0.003000000000156433,False,False,False,8.0,False
T000180,C0114,Ploy Thongdee,ploy.thongdee114@example.com,M,Nakhon Ratchasima,2026-05-06,2026-05-06 03:00:00,Fashion,1,361.76,0.05,343.67,PromptPay,Processing,N,False,False,DD_MM_YYYY_by_load_ts,True,False,343.67199999999997,0.0019999999999527063,False,False,False,3.0,False
T000099,C0065,Pim Srisawat,pim.srisawat65@example.com,M,Nakhon Ratchasima,2026-04-28,2026-04-28 12:00:00,Food,4,174.07,0.1,626.65,Cash on Delivery,Completed,N,False,False,ISO_format,False,False,626.652,0.002000000000066393,False,False,False,12.0,False
T000137,C0038,Boss Kittikul,boss.kittikul38@example.com,F,Nakhon Ratchasima,2026-06-29,2026-06-29 11:00:00,Food,2,264.19,0.1,475.54,PromptPay,Completed,N,False,False,ISO_format,False,False,475.54200000000003,0.0020000000000095497,False,False,False,11.0,False
T000527,C0024,Fah Boonmee,fah.boonmee24@example.com,F,Bangkok,2026-01-09,2026-01-09 07:00:00,Sports,2,202.29,0.1,364.12,Cash on Delivery,Processing,Y,False,False,ISO_format,False,False,364.122,0.0020000000000095497,False,False,False,7.0,False
T000242,C0108,Anan Khamdee,anan.khamdee108@example.com,M,Nakhon Ratchasima,2026-04-10,2026-04-10 12:00:00,Sports,6,144.15,0.05,821.66,Bank Transfer,Processing,N,False,False,ISO_format,False,False,821.6550000000001,0.004999999999881766,False,False,False,12.0,False
T000241,C0060,Tee Maneerat,tee.maneerat60@example.com,M,Rayong,2026-03-17,2026-03-17 05:00:00,Food,6,251.32,0.0,1636.96,Bank Transfer,Returned,N,False,False,ISO_format,False,False,1507.92,129.03999999999996,True,False,False,5.0,False
T000570,C0019,Korn Dechawat,korn.dechawat19@example.com,M,Nakhon Ratchasima,2026-04-04,2026-04-04 15:00:00,Electronics,1,225.45,0.0,225.45,Bank Transfer,Completed,N,False,False,ISO_format,False,False,225.45,0.0,False,False,False,15.0,False
T000094,C0170,Beam Boonmee,beam.boonmee170@example.com,M,Nakhon Ratchasima,2026-03-18,2026-03-18 12:00:00,Sports,4,146.05,0.2,467.36,Bank Transfer,Returned,N,False,False,ISO_format,False,False,467.36000000000007,5.684341886080802e-14,False,False,False,12.0,False
T000108,C0163,Tee Thongdee,tee.thongdee163@example.com,M,Chanthaburi,2026-06-19,2026-06-19 17:00:00,Beauty,2,197.35,0.0,394.7,Bank Transfer,Returned,N,False,False,ISO_format,False,False,394.7,0.0,False,False,False,17.0,False
T000432,C0139,Gun Phromla,gun.phromla139@example.com,M,Nakhon Ratchasima,2026-02-03,2026-02-03 19:00:00,Home,5,137.06,0.1,616.77,Credit Card,Returned,N,False,False,MM_DD_YYYY_by_load_ts,True,False,616.77,0.0,False,False,False,19.0,False
T000188,C0012,Mint Pattanakul,mint.pattanakul12@example.com,M,Chiang Mai,2026-02-23,2026-02-23 17:00:00,Food,5,779.43,0.0,2092.5,PromptPay,Processing,N,False,False,ISO_format,False,False,3897.1499999999996,1162.2099999999996,True,False,True,17.0,False
T000491,C0016,Korn Lertprasert,korn.lertprasert16@example.com,M,Khon Kaen,2026-04-05,2026-04-05 09:00:00,Food,3,216.03,0.15,550.88,Credit Card,Returned,N,False,False,ISO_format,False,False,550.8765,0.003500000000030923,False,False,False,9.0,False
T000427,C0116,Boss Wongsa,boss.wongsa116@example.com,F,Chonburi,2026-01-19,2026-01-19 14:00:00,Beauty,3,188.05,0.1,507.74,Bank Transfer,Completed,N,False,False,ISO_format,False,False,507.73500000000007,0.004999999999938609,False,False,False,14.0,False
T000289,C0096,Korn Dechawat,korn.dechawat96@example.com,M,Chonburi,2026-06-20,2026-06-20 18:00:00,Home,5,164.17,0.0,820.85,Bank Transfer,Processing,N,False,False,DD_MM_YYYY_unambiguous,False,False,820.8499999999999,1.1368683772161603e-13,False,False,False,18.0,False
T000247,C0048,Boss Dechawat,boss.dechawat48@example.com,F,Rayong,2026-05-21,2026-05-21 05:00:00,Food,2,116.7,0.0,233.4,PromptPay,Returned,N,False,False,ISO_format,False,False,233.4,0.0,False,False,False,5.0,False
T000415,C0006,Pim Khamdee,pim.khamdee6@example.com,M,Nakhon Ratchasima,2026-02-02,2026-02-02 03:00:00,Food,6,224.99,0.0,1349.94,Bank Transfer,Returned,N,False,False,ISO_format,False,False,1349.94,0.0,False,False,False,3.0,False
T000431,C0005,Ploy Chaiyo,ploy.chaiyo5@example.com,F,Bangkok,2026-05-15,2026-05-15 09:00:00,Food,4,368.36,0.2,1178.75,Credit Card,Processing,N,False,False,ISO_format,False,False,1178.7520000000002,0.00200000000018008,False,False,False,9.0,False
T000133,C0087,May Sukjai,may.sukjai87@example.com,M,Chanthaburi,2026-06-19,2026-06-19 11:00:00,Electronics,6,158.25,0.0,949.5,Credit Card,Returned,N,False,False,ISO_format,False,False,949.5,0.0,False,False,False,11.0,False
T000212,C0106,Korn Srisawat,korn.srisawat106@example.com,M,Rayong,2026-05-04,2026-05-04 07:00:00,Home,6,286.92,0.1,1549.37,Bank Transfer,Cancelled,N,False,False,ISO_format,False,False,1549.368,0.0019999999999527063,False,False,False,7.0,False
T000034,C0117,Mint Phromla,mint.phromla117@example.com,F,Nakhon Ratchasima,2026-06-09,2026-06-09 10:00:00,Fashion,1,200.15,0.05,190.14,PromptPay,Completed,N,False,False,ISO_format,False,False,190.14249999999998,0.0024999999999977263,False,False,False,10.0,False
T000466,C0047,Ploy Saelim,unknown_C0047@unknown.local,F,Khon Kaen,2026-05-16,2026-05-16 07:00:00,Home,5,120.77,0.0,603.85,Bank Transfer,Completed,N,True,False,ISO_format,False,False,603.85,0.0,False,False,False,7.0,False
T000496,C0068,Beam Sukjai,beam.sukjai68@example.com,F,Bangkok,2026-03-25,2026-03-25 08:00:00,Food,5,169.79,0.1,764.05,Cash on Delivery,Processing,N,False,False,ISO_format,False,False,764.055,0.0049999999999954525,False,False,False,8.0,False
T000376,C0166,Jane Srisawat,jane.srisawat166@example.com,F,Nakhon Ratchasima,2026-04-14,2026-04-14 05:00:00,Beauty,5,80.57,0.0,402.85,PromptPay,Completed,N,False,False,ISO_format,False,False,402.84999999999997,5.684341886080802e-14,False,False,False,5.0,False
T000549,C0160,Mint Kittikul,mint.kittikul160@example.com,F,Chiang Mai,2026-01-31,2026-01-31 18:00:00,Fashion,3,313.72,0.0,941.16,Cash on Delivery,Returned,N,False,False,ISO_format,False,False,941.1600000000001,1.1368683772161603e-13,False,False,False,18.0,False
T000040,C0034,Fah Pattanakul,fah.pattanakul34@example.com,M,Chiang Mai,2026-01-28,2026-01-28 19:00:00,Fashion,3,156.5,0.0,493.99,Bank Transfer,Processing,N,False,False,ISO_format,False,False,469.5,24.49000000000001,True,False,False,19.0,False
T000360,C0174,Ploy Kittikul,ploy.kittikul174@example.com,M,Chiang Mai,2026-04-07,2026-04-07 18:00:00,Beauty,5,188.59,0.0,942.95,Credit Card,Processing,N,False,False,ISO_format,False,False,942.95,0.0,False,False,False,18.0,False
T000209,C0002,Mint Thongdee,mint.thongdee2@example.com,F,Rayong,2026-01-23,2026-01-23 06:00:00,Food,1,299.62,0.0,299.62,Cash on Delivery,Completed,N,False,False,DD_MM_YYYY_unambiguous,False,False,299.62,0.0,False,False,False,6.0,False
T000055,C0021,May Boonmee,may.boonmee21@example.com,F,Nakhon Ratchasima,2026-05-04,2026-05-04 19:00:00,Food,1,96.41,0.0,96.41,Cash on Delivery,Cancelled,N,False,False,ISO_format,False,False,96.41,0.0,False,False,False,19.0,False
T000385,C0103,Tee Phromla,tee.phromla103@example.com,F,Phuket,2026-02-21,2026-02-21 03:00:00,Home,3,331.97,0.0,995.91,Credit Card,Cancelled,N,False,False,ISO_format,False,False,995.9100000000001,1.1368683772161603e-13,False,False,False,3.0,False
T900008,C0151,Mook Thongdee,mook.thongdee151@example.com,M,Bangkok,2026-03-15,2026-03-15 07:00:00,Sports,3,269.12,0.15,686.26,Bank Transfer,Processing,N,False,False,DD_MM_YYYY_unambiguous,False,False,686.256,0.004000000000019099,False,False,False,7.0,False
T000400,C0153,Nont Chaiyo,nont.chaiyo153@example.com,F,Chiang Mai,2026-04-19,2026-04-19 11:00:00,Sports,3,162.55,0.0,487.65,PromptPay,Cancelled,N,False,False,DD_MM_YYYY_unambiguous,False,False,487.65000000000003,5.684341886080802e-14,False,False,False,11.0,False
T000030,C0082,Beam Srisawat,beam.srisawat82@example.com,M,Khon Kaen,2026-06-17,2026-06-17 17:00:00,Food,3,172.18,0.05,490.71,Bank Transfer,Processing,N,False,False,DD_MM_YYYY_unambiguous,False,False,490.71299999999997,0.002999999999985903,False,False,False,17.0,False
T000123,C0117,Mint Phromla,mint.phromla117@example.com,F,Nakhon Ratchasima,2026-06-16,2026-06-16 14:00:00,Sports,2,90.18,0.05,171.34,Bank Transfer,Cancelled,N,False,False,ISO_format,False,False,171.342,0.0020000000000095497,False,False,False,14.0,False
T000153,C0143,Korn Srisawat,korn.srisawat143@example.com,M,Rayong,2026-05-17,2026-05-17 11:00:00,Home,6,121.84,0.05,694.49,PromptPay,Cancelled,N,False,False,ISO_format,False,False,694.4879999999999,0.002000000000066393,False,False,False,11.0,False
T000522,C0104,May Srisawat,may.srisawat104@example.com,F,Chonburi,2026-05-16,2026-05-16 06:00:00,Beauty,3,195.53,0.0,586.59,Cash on Delivery,Returned,N,False,False,ISO_format,False,False,586.59,0.0,False,False,False,6.0,False
T000357,C0137,Film Boonmee,film.boonmee137@example.com,M,Khon Kaen,2026-03-08,2026-03-08 14:00:00,Fashion,3,56.68,0.0,170.04,Cash on Delivery,Processing,N,False,False,ISO_format,False,False,170.04,0.0,False,False,False,14.0,False
T000131,C0108,Anan Khamdee,anan.khamdee108@example.com,M,Nakhon Ratchasima,2026-06-24,2026-06-24 04:00:00,Beauty,6,265.91,0.0,1595.46,Bank Transfer,Returned,N,False,False,ISO_format,False,False,1595.46,0.0,False,False,False,4.0,False
T000493,C0173,Tee Wongsa,tee.wongsa173@example.com,M,Phuket,2026-02-03,2026-02-03 03:00:00,Beauty,3,286.06,0.0,858.18,Bank Transfer,Returned,N,False,False,ISO_format,False,False,858.1800000000001,1.1368683772161603e-13,False,False,False,3.0,False
T000409,C0072,Tee Lertprasert,tee.lertprasert72@example.com,F,Chanthaburi,2026-05-22,2026-05-22 05:00:00,Food,6,378.53,0.1,2044.06,Cash on Delivery,Processing,N,False,False,UNPARSEABLE,True,False,2044.062,0.0019999999999527063,False,False,False,5.0,False
T000406,C0028,Korn Rattanakul,korn.rattanakul28@example.com,M,Chonburi,2026-03-11,2026-03-11 07:00:00,Home,2,754.26,0.0,19610.76,Credit Card,Processing,Y,False,False,ISO_format,False,False,1508.52,18102.239999999998,True,False,False,7.0,False
T000562,C0146,Beam Maneerat,beam.maneerat146@example.com,F,Chanthaburi,2026-04-17,2026-04-17 13:00:00,Home,3,326.41,0.05,930.27,Bank Transfer,Cancelled,N,False,False,DD_MM_YYYY_unambiguous,False,False,930.2685,0.0014999999999645297,False,False,False,13.0,False
T000072,C0097,Ploy Boonmee,ploy.boonmee97@example.com,F,Chiang Mai,2026-01-10,2026-01-10 19:00:00,Sports,4,66.11,0.0,264.44,Bank Transfer,Completed,N,False,False,DD_MM_YYYY_by_load_ts,True,False,264.44,0.0,False,False,False,19.0,False
T000361,C0007,Jane Saelim,unknown_C0007@unknown.local,M,Chiang Mai,2026-06-24,2026-06-24 09:00:00,Beauty,1,170.79,0.2,136.63,PromptPay,Completed,N,True,False,DD_MM_YYYY_unambiguous,False,False,136.632,0.0020000000000095497,False,False,False,9.0,False
T000314,C0135,Korn Srisawat,korn.srisawat135@example.com,F,Bangkok,2026-03-31,2026-03-31 11:00:00,Food,4,175.32,0.05,666.22,Bank Transfer,Cancelled,N,False,False,ISO_format,False,False,666.2159999999999,0.004000000000132786,False,False,False,11.0,False
T000384,C0138,Mint Dechawat,unknown_C0138@unknown.local,M,Khon Kaen,2026-01-13,2026-01-13 06:00:00,Beauty,4,268.67,0.1,1110.52,Credit Card,Processing,N,True,False,ISO_format,False,False,967.2120000000001,143.30799999999988,True,False,False,6.0,False
T000263,C0064,Ploy Thongdee,ploy.thongdee64@example.com,F,Phuket,2026-03-06,2026-03-10 10:00:00,Food,4,242.46,0.1,872.86,Credit Card,Completed,N,False,False,ISO_format,False,False,872.856,0.004000000000019099,False,False,False,106.0,True
T000060,C0158,Nont Kittikul,nont.kittikul158@example.com,M,Nakhon Ratchasima,2026-03-04,2026-03-04 15:00:00,Beauty,5,97.05,0.15,412.46,Credit Card,Returned,N,False,False,ISO_format,False,False,412.4625,0.0024999999999977263,False,False,False,15.0,False
T000271,C0039,Beam Boonmee,beam.boonmee39@example.com,M,Rayong,2026-05-04,2026-05-04 08:00:00,Home,6,162.55,0.0,975.3,PromptPay,Cancelled,N,False,False,ISO_format,False,False,975.3000000000001,1.1368683772161603e-13,False,False,False,8.0,False
T000355,C0031,Ploy Rattanakul,ploy.rattanakul31@example.com,F,Chiang Mai,2026-05-19,2026-05-19 06:00:00,Electronics,99,286.94,0.0,860.82,Bank Transfer,Completed,N,False,False,MM_DD_YYYY_unambiguous,False,True,28407.06,27546.24,True,False,False,6.0,False
T000503,C0089,May Sukjai,may.sukjai89@example.com,F,Chiang Mai,2026-04-11,2026-04-11 07:00:00,Electronics,3,129.73,0.2,311.35,Cash on Delivery,Completed,Y,False,False,ISO_format,False,False,311.352,0.0019999999999527063,False,False,False,7.0,False
T000388,C0115,Korn Lertprasert,korn.lertprasert115@example.com,M,Phuket,2026-04-23,2026-04-23 06:00:00,Sports,4,71.99,0.1,192.82,Cash on Delivery,Completed,N,False,False,ISO_format,False,False,259.164,66.344,True,False,False,6.0,False
T000217,C0127,Fah Rattanakul,fah.rattanakul127@example.com,F,Rayong,2026-05-10,2026-05-10 10:00:00,Fashion,4,97.44,0.0,403.5,PromptPay,Completed,N,False,False,ISO_format,False,False,389.76,13.740000000000009,True,False,False,10.0,False
T000013,C0124,Aom Thongdee,unknown_C0124@unknown.local,F,Khon Kaen,2026-05-21,2026-05-21 14:00:00,Electronics,5,375.75,0.0,1664.62,Cash on Delivery,Processing,N,True,False,ISO_format,False,False,1878.75,214.1300000000001,True,False,False,14.0,False
T000147,C0038,Boss Kittikul,boss.kittikul38@example.com,F,Nakhon Ratchasima,2026-05-17,2026-05-17 03:00:00,Fashion,6,400.11,0.0,2092.5,PromptPay,Processing,N,False,False,ISO_format,False,False,2400.66,0.0,False,False,True,3.0,False
T000312,C0012,Mint Pattanakul,unknown_C0012@unknown.local,M,Chiang Mai,2026-03-25,2026-03-25 09:00:00,Home,1,373.85,0.1,336.47,Bank Transfer,Completed,N,True,False,ISO_format,False,False,336.46500000000003,0.0049999999999954525,False,False,False,9.0,False
T000285,C0028,Korn Rattanakul,korn.rattanakul28@example.com,M,Chonburi,2026-06-09,2026-06-09 11:00:00,Food,6,230.09,0.0,1380.54,Cash on Delivery,Completed,N,False,False,ISO_format,False,False,1380.54,0.0,False,False,False,11.0,False
T000101,C0074,Ice Kittikul,ice.kittikul74@example.com,M,Chonburi,2026-05-08,2026-05-08 06:00:00,Fashion,5,370.47,0.0,1852.35,Credit Card,Completed,N,False,False,ISO_format,False,False,1852.3500000000001,2.2737367544323206e-13,False,False,False,6.0,False
T000257,C0060,Tee Maneerat,tee.maneerat60@example.com,M,Rayong,2026-03-24,2026-03-24 10:00:00,Electronics,2,217.62,0.0,435.24,Credit Card,Completed,N,False,False,ISO_format,False,False,435.24,0.0,False,False,False,10.0,False
T000369,C0144,Gun Sukjai,gun.sukjai144@example.com,M,Phuket,2026-01-24,2026-01-24 16:00:00,Sports,3,379.61,0.0,1138.83,Cash on Delivery,Processing,N,False,False,DD_MM_YYYY_unambiguous,False,False,1138.83,0.0,False,False,False,16.0,False
T000151,C0003,Mint Thongdee,unknown_C0003@unknown.local,M,Phuket,2026-05-13,2026-05-13 04:00:00,Electronics,5,221.56,0.15,941.63,Credit Card,Completed,N,True,False,ISO_format,False,False,941.6299999999999,1.1368683772161603e-13,False,False,False,4.0,False
T000194,C0002,Mint Thongdee,mint.thongdee2@example.com,F,Rayong,2026-06-02,2026-06-02 03:00:00,Fashion,3,100.22,0.05,285.63,Cash on Delivery,Completed,N,False,False,DD_MM_YYYY_by_load_ts,True,False,285.62699999999995,0.0030000000000427463,False,False,False,3.0,False
T000378,C0047,Ploy Saelim,ploy.saelim47@example.com,F,Khon Kaen,2026-05-18,2026-05-18 17:00:00,Home,2,149.97,0.05,284.94,Bank Transfer,Processing,N,False,False,ISO_format,False,False,284.943,0.002999999999985903,False,False,False,17.0,False
T000081,C0005,Ploy Chaiyo,unknown_C0005@unknown.local,F,Bangkok,2026-06-10,2026-06-11 09:00:00,Food,3,95.64,0.1,258.23,Credit Card,Processing,N,True,False,ISO_format,False,False,258.228,0.0020000000000095497,False,False,False,33.0,True
T000218,C0082,Beam Srisawat,beam.srisawat82@example.com,M,Khon Kaen,2026-02-06,2026-02-06 13:00:00,Sports,5,59.38,0.0,296.9,Cash on Delivery,Completed,N,False,False,MM_DD_YYYY_by_load_ts,True,False,296.90000000000003,5.684341886080802e-14,False,False,False,13.0,False
T000132,C0101,Boss Phromla,boss.phromla101@example.com,M,Bangkok,2026-05-16,2026-05-20 17:00:00,Sports,4,389.96,0.1,1403.86,Bank Transfer,Cancelled,N,False,False,ISO_format,False,False,1403.856,0.0039999999999054126,False,False,False,113.0,True
T000164,C0114,Ploy Thongdee,ploy.thongdee114@example.com,M,Nakhon Ratchasima,2026-02-15,2026-02-18 15:00:00,Food,5,99.6,0.1,448.2,Bank Transfer,Returned,N,False,False,ISO_format,False,False,448.2,0.0,False,False,False,87.0,True
T000455,C0023,Beam Boonmee,beam.boonmee23@example.com,M,Khon Kaen,2026-06-03,2026-06-03 03:00:00,Electronics,2,348.59,0.1,627.46,Cash on Delivery,Processing,N,False,False,DD_MM_YYYY_by_load_ts,True,False,627.462,0.0019999999999527063,False,False,False,3.0,False
T000478,C0122,Anan Wongsa,anan.wongsa122@example.com,M,Chanthaburi,2026-03-16,2026-03-16 18:00:00,Fashion,2,367.69,0.0,735.38,Credit Card,Cancelled,N,False,False,ISO_format,False,False,735.38,0.0,False,False,False,18.0,False
T000536,C0151,Mook Thongdee,mook.thongdee151@example.com,M,Bangkok,2026-03-15,2026-03-15 07:00:00,Sports,3,269.12,0.15,686.26,Bank Transfer,Processing,N,False,False,DD_MM_YYYY_unambiguous,False,False,686.256,0.004000000000019099,False,False,False,7.0,False
T000193,C0128,Ploy Khamdee,ploy.khamdee128@example.com,M,Bangkok,2026-01-17,2026-01-17 02:00:00,Sports,3,144.29,0.2,346.3,Bank Transfer,Returned,N,False,False,ISO_format,False,False,346.29600000000005,0.003999999999962256,False,False,False,2.0,False
T000366,C0134,Pim Wongsa,pim.wongsa134@example.com,M,Chanthaburi,2026-05-01,2026-05-01 14:00:00,Fashion,5,311.08,0.0,1555.4,Bank Transfer,Returned,N,False,False,ISO_format,False,False,1555.3999999999999,2.2737367544323206e-13,False,False,False,14.0,False
T000539,C0055,Beam Thongdee,beam.thongdee55@example.com,M,Chonburi,2026-03-25,2026-03-25 03:00:00,Home,1,238.15,0.0,238.15,Cash on Delivery,Completed,N,False,False,ISO_format,False,False,238.15,0.0,False,False,False,3.0,False
T000114,C0145,Tee Srisawat,tee.srisawat145@example.com,M,Nakhon Ratchasima,2026-04-21,2026-04-21 12:00:00,Beauty,3,178.6,0.1,482.22,Bank Transfer,Cancelled,N,False,False,ISO_format,False,False,482.21999999999997,5.684341886080802e-14,False,False,False,12.0,False
T000450,C0120,Mook Boonmee,mook.boonmee120@example.com,M,Chonburi,2026-04-03,2026-04-03 17:00:00,Electronics,5,298.23,0.0,1491.15,Bank Transfer,Cancelled,N,False,False,MM_DD_YYYY_by_load_ts,True,False,1491.15,0.0,False,False,False,17.0,False
T000136,C0033,Pim Srisawat,pim.srisawat33@example.com,M,Rayong,2026-05-26,2026-05-26 17:00:00,Sports,4,157.09,0.2,502.69,Credit Card,Completed,N,False,False,MM_DD_YYYY_unambiguous,False,False,502.68800000000005,0.0019999999999527063,False,False,False,17.0,False
T000495,C0082,Beam Srisawat,beam.srisawat82@example.com,M,Khon Kaen,2026-02-10,2026-02-10 02:00:00,Beauty,1,450.25,0.05,427.74,PromptPay,Processing,N,False,False,DD_MM_YYYY_by_load_ts,True,False,427.73749999999995,0.0025000000000545697,False,False,False,2.0,False
T000017,C0018,Nont Chaiyo,nont.chaiyo18@example.com,M,Phuket,2026-01-27,2026-01-27 11:00:00,Home,1,128.16,0.05,121.75,PromptPay,Processing,N,False,False,ISO_format,False,False,121.752,0.001999999999995339,False,False,False,11.0,False
T000557,C0173,Tee Wongsa,tee.wongsa173@example.com,M,Phuket,2026-05-12,2026-05-12 08:00:00,Food,3,160.58,0.2,385.39,Cash on Delivery,Completed,Y,False,False,MM_DD_YYYY_by_load_ts,True,False,385.39200000000005,0.002000000000066393,False,False,False,8.0,False
T000071,C0137,Film Boonmee,unknown_C0137@unknown.local,M,Khon Kaen,2026-01-16,2026-01-16 15:00:00,Fashion,2,478.1,0.15,812.77,PromptPay,Cancelled,N,True,False,ISO_format,False,False,812.77,0.0,False,False,False,15.0,False
T000031,C0069,Jane Saelim,unknown_C0069@unknown.local,M,Khon Kaen,2026-05-10,2026-05-10 12:00:00,Electronics,3,101.59,0.05,289.53,Credit Card,Cancelled,N,True,False,ISO_format,False,False,289.5315,0.0015000000000213731,False,False,False,12.0,False
T000142,C0128,Ploy Khamdee,ploy.khamdee128@example.com,M,Bangkok,2026-04-01,2026-04-01 13:00:00,Electronics,2,143.96,0.15,244.73,Cash on Delivery,Completed,N,False,False,ISO_format,False,False,244.732,0.0020000000000095497,False,False,False,13.0,False
T000578,C0015,New Pattanakul,new.pattanakul15@example.com,F,Bangkok,2026-03-28,2026-03-28 11:00:00,Beauty,4,447.52,0.2,1432.06,Cash on Delivery,Returned,N,False,False,MM_DD_YYYY_unambiguous,False,False,1432.064,0.004000000000132786,False,False,False,11.0,False
T000402,C0167,Anan Sukjai,anan.sukjai167@example.com,M,Nakhon Ratchasima,2026-02-17,2026-02-17 14:00:00,Fashion,3,81.2,0.0,243.6,Credit Card,Cancelled,N,False,False,DD_MM_YYYY_unambiguous,False,False,243.60000000000002,2.842170943040401e-14,False,False,False,14.0,False
